route_id;station_from;station_to;Avg-cost
14410;254708;837708;13770
14411;254708;850204;15155
14412;263105;852708;17822
14413;270005;864300;17228
14414;263105;853005;17822
14415;263105;853109;17822
14416;263105;851508;17822
14417;270005;866306;17822
14418;270005;866403;17822
14419;270005;870000;16621
14420;270005;865801;17468
14421;270005;865708;17468
14422;263105;853306;17822
14423;270005;866109;17822
14424;260003;860206;18529
14425;831400;843408;11289
14426;831400;844307;10001
14427;831400;850007;7120
14428;270005;865208;17228
14429;270005;865106;17228
14430;263105;852407;18176
14431;260003;861302;17822
14432;263105;850401;17822
14433;260003;854402;17468
14434;260003;854101;17228
14435;260003;853908;17468
14436;260003;853804;17468
14437;260003;853306;17228
14438;270005;864207;17228
14439;831400;850204;6716
14440;831400;833001;2156
14441;270005;870104;16621
14442;263105;852200;17468
14443;263105;862305;18883
14444;263105;851207;17468
14445;831400;830304;355
14446;831400;830709;300
14447;831400;837708;3002
14448;831400;831608;2156
14449;831400;837604;3698
14450;831400;833302;2798
14451;831400;833603;4012
14452;831400;834108;5254
14453;263105;850609;17822
14454;831400;835609;4626
14455;270005;865407;17468
14456;831400;831400;27
14457;257602;833603;13770
14458;270005;865002;17228
14459;270005;864902;17228
14460;270005;864809;17228
14461;257602;837708;13445
14462;257602;837604;13445
14463;270005;872701;16621
14464;257602;834108;14160
14465;257602;844307;15724
14466;257602;833302;13108
14467;257602;833001;13108
14468;257602;831608;11920
14469;257602;831400;12666
14470;257602;830709;12464
14471;263105;862108;18883
14472;257602;835609;13770
14473;257602;851207;14486
14474;257602;853109;14776
14475;257602;853306;14776
14476;270005;872504;16621
14477;257602;853005;14776
14478;257602;852708;14776
14479;257602;852407;15155
14480;257602;843408;16091
14481;257602;851508;14776
14482;274006;865002;16988
14483;257602;850609;14776
14484;257602;850401;14776
14485;257602;850308;14776
14486;257602;850204;14486
14487;257602;850007;14776
14488;270005;873901;16621
14489;257602;852200;14486
14490;263105;854101;17822
14491;263105;862502;18883
14492;263105;862409;18883
14493;263105;862201;18529
14494;270005;872608;16621
14495;263105;861302;18529
14496;257602;830304;12464
14497;263105;854402;18176
14498;263105;863308;19237
14499;263105;853908;18176
14500;263105;853804;17822
14501;270005;871408;16621
14502;270005;871304;16621
14503;270005;871200;16621
14504;270005;871107;16621
14505;263105;860206;19237
14506;270005;875803;17468
14507;270005;874001;16988
14508;270005;874302;16988
14509;270005;874603;16988
14510;270005;875108;16988
14511;270005;875201;17228
14512;270005;871906;16988
14513;263105;863007;19237
14514;270005;871709;16988
14515;263105;863100;19237
14516;270005;875907;16621
14517;263105;864103;19237
14518;263105;864002;19237
14519;263105;863907;19237
14520;263105;863806;18883
14521;270005;870405;16369
14522;270005;871802;16988
14523;257602;853804;14776
14524;274006;865208;16988
14525;274006;833603;14486
14526;274006;833302;14160
14527;274006;833001;14160
14528;274006;831608;13108
14529;274006;831400;13445
14530;274006;835609;14776
14531;274006;830304;13445
14532;274006;837604;14486
14533;257602;853908;15155
14534;257602;854101;14776
14535;257602;854402;15155
14536;257602;860206;16091
14537;257602;861302;15446
14538;257602;862108;15724
14539;274006;830709;13445
14540;274006;850401;15446
14541;274006;853109;15724
14542;274006;853005;15724
14543;274006;852708;15724
14544;274006;852407;15724
14545;274006;852200;15446
14546;274006;851508;15446
14547;274006;834108;15155
14548;274006;850609;15446
14549;257602;862409;15724
14550;274006;850308;15446
14551;274006;850204;15446
14552;274006;850007;15446
14553;274006;844307;16369
14554;274006;843408;16988
14555;274006;837708;14160
14556;274006;851207;15446
14557;260003;850401;17228
14558;257602;866109;16621
14559;257602;866306;16621
14560;257602;866403;16621
14561;257602;870000;15724
14562;257602;870104;15724
14563;257602;870405;15155
14564;257602;862201;15446
14565;257602;871200;15446
14566;257602;865407;16369
14567;260003;850308;17228
14568;260003;850204;17228
14569;260003;850007;17228
14570;260003;844307;18176
14571;260003;843408;18883
14572;260003;837708;16091
14573;257602;871107;15446
14574;257602;864103;16091
14575;274006;853908;15724
14576;257602;862502;15724
14577;257602;863007;16091
14578;257602;863100;16091
14579;257602;863308;16091
14580;257602;863806;15724
14581;257602;865801;16369
14582;257602;864002;16091
14583;257602;865708;16369
14584;257602;864300;16091
14585;257602;864809;16369
14586;257602;864902;16369
14587;257602;865002;16091
14588;257602;865106;16091
14589;257602;865208;16369
14590;257602;862305;15724
14591;257602;863907;16091
14592;274006;872504;16369
14593;274006;875201;16988
14594;274006;875108;16621
14595;274006;874603;16621
14596;274006;874302;16621
14597;274006;874001;16369
14598;274006;873901;16369
14599;274006;871107;16369
14600;274006;872608;16369
14601;263105;834108;17228
14602;274006;871906;16621
14603;274006;871802;16621
14604;274006;871709;16621
14605;274006;871408;16369
14606;274006;871304;16369
14607;274006;853306;15724
14608;274006;872701;16369
14609;263105;850204;17468
14610;260003;853005;17228
14611;260003;852708;17468
14612;260003;852407;17468
14613;260003;852200;16988
14614;260003;851508;17228
14615;260003;851207;17228
14616;274006;875803;17228
14617;263105;850308;17822
14618;274006;875907;16369
14619;263105;850007;17822
14620;263105;844307;18883
14621;263105;843408;19237
14622;263105;837708;16621
14623;263105;837604;16621
14624;263105;835609;16988
14625;274006;870405;16091
14626;260003;850609;17228
14627;274006;862108;16621
14628;274006;863806;16621
14629;274006;863308;16988
14630;274006;863100;16988
14631;274006;863007;16621
14632;274006;862502;16621
14633;274006;862409;16369
14634;274006;871200;16369
14635;274006;862201;16369
14636;274006;864103;16988
14637;274006;861302;16369
14638;274006;860206;16988
14639;274006;860009;16988
14640;274006;854402;16091
14641;274006;854101;15724
14642;260003;853109;17228
14643;274006;862305;16369
14644;270005;864103;17228
14645;274006;870104;16369
14646;274006;870000;16369
14647;274006;866403;17468
14648;274006;866306;17468
14649;274006;866109;17468
14650;274006;865801;17228
14651;274006;863907;16621
14652;274006;865407;17228
14653;274006;864002;16621
14654;274006;865106;16988
14655;261307;865106;18883
14656;274006;864902;16988
14657;274006;864809;16988
14658;274006;864300;16988
14659;274006;864207;16988
14660;274006;853804;15724
14661;274006;865708;17228
14662;260003;864902;18883
14663;260003;866306;19237
14664;260003;866109;19237
14665;260003;865801;19237
14666;260003;865708;18883
14667;260003;865407;18883
14668;260003;865208;18883
14669;274307;871107;16091
14670;260003;865002;18883
14671;260003;870104;18176
14672;260003;864809;18883
14673;260003;864300;18529
14674;260003;864103;18529
14675;260003;864002;18529
14676;260003;863907;18529
14677;260003;863806;18529
14678;260003;863308;18529
14679;260003;865106;18883
14680;270005;843408;17228
14681;270005;831400;13770
14682;270005;831608;13445
14683;270005;833001;14486
14684;270005;833302;14486
14685;270005;833603;14776
14686;270005;834108;15446
14687;270005;835609;15155
14688;260003;866403;19237
14689;270005;837708;14776
14690;260003;870000;18176
14691;270005;844307;16621
14692;270005;850007;15724
14693;270005;850204;15724
14694;270005;850308;15724
14695;270005;850401;16091
14696;260003;870405;17468
14697;260003;862502;18176
14698;270005;837604;14776
14699;274307;872608;16369
14700;260003;863100;18529
14701;274307;875803;17228
14702;274307;875201;16621
14703;274307;875108;16621
14704;274307;874603;16369
14705;274307;874302;16369
14706;274307;874001;16369
14707;261307;850007;17228
14708;274307;872701;16369
14709;261307;844307;18176
14710;274307;872504;16369
14711;274307;871906;16369
14712;274307;871802;16369
14713;274307;871709;16369
14714;274307;871408;16369
14715;274307;871304;16369
14716;261307;865407;18883
14717;274307;873901;16369
14718;261307;833001;15724
14719;258107;872608;15155
14720;260003;862409;18176
14721;260003;862305;18176
14722;260003;862201;18176
14723;260003;862108;18529
14724;261307;830304;15446
14725;261307;830709;15446
14726;274307;875907;16091
14727;261307;831608;14776
14728;260003;863007;18529
14729;261307;833302;16091
14730;261307;833603;16369
14731;261307;834108;16621
14732;261307;835609;16369
14733;261307;837604;16369
14734;261307;837708;16091
14735;261307;843408;18883
14736;261307;831400;15446
14737;263105;874603;18883
14738;263105;871802;18883
14739;831504;837604;3698
14740;831504;835609;4626
14741;831504;834108;5254
14742;831504;833603;4012
14743;263105;875907;18529
14744;263105;875803;19591
14745;831504;843408;11289
14746;263105;875108;19237
14747;831504;844307;10001
14748;263105;874302;18883
14749;263105;874001;18883
14750;263105;873901;18883
14751;263105;872701;18529
14752;263105;872608;18529
14753;263105;872504;18883
14754;270005;830709;13770
14755;263105;875201;19237
14756;831504;852200;6413
14757;831504;854402;8194
14758;831504;854101;7461
14759;831504;853908;7866
14760;831504;853804;7461
14761;831504;853306;7120
14762;831504;853109;7461
14763;831504;853005;7461
14764;831504;837708;3002
14765;831504;852407;7866
14766;263105;871709;18883
14767;831504;851508;7120
14768;831504;851207;6716
14769;831504;850609;7120
14770;831504;850401;7120
14771;831504;850308;7120
14772;831504;850204;6716
14773;831504;850007;7120
14774;831504;852708;7866
14775;260003;871304;18176
14776;263105;871906;18883
14777;258107;875803;16091
14778;258107;875201;15724
14779;258107;875108;15446
14780;258107;874603;15446
14781;260003;871906;18176
14782;260003;871802;18176
14783;263105;864300;19237
14784;260003;871408;18176
14785;263105;864809;19591
14786;260003;871200;18176
14787;260003;871107;18176
14788;258107;874302;15155
14789;258107;874001;15155
14790;258107;873901;15155
14791;258107;872701;15155
14792;274307;870405;15724
14793;260003;871709;18176
14794;263105;866109;19945
14795;263105;871408;18883
14796;263105;871304;18883
14797;263105;871200;18529
14798;263105;871107;18529
14799;263105;870405;18176
14800;263105;870104;18883
14801;263105;870000;18883
14802;258107;875907;15155
14803;263105;866306;19945
14804;270005;830304;13770
14805;263105;865801;19591
14806;263105;865708;19591
14807;263105;865407;19591
14808;263105;865208;19591
14809;263105;865106;19237
14810;263105;865002;19237
14811;263105;864902;19591
14812;263105;866403;19945
14813;261307;870104;18176
14814;261307;865208;18883
14815;260003;837604;16369
14816;261307;865708;19237
14817;261307;865801;19237
14818;261307;866109;19237
14819;261307;866306;19591
14820;274307;871200;16369
14821;261307;870000;18176
14822;261307;864902;18883
14823;261307;870405;17822
14824;261307;871107;18176
14825;261307;871200;18176
14826;261307;871304;18176
14827;261307;871408;18176
14828;261307;871709;18176
14829;261307;871802;18176
14830;261307;866403;19237
14831;261307;863308;18529
14832;261307;860206;18883
14833;261307;861302;18176
14834;261307;862108;18529
14835;261307;862201;18176
14836;261307;862305;18176
14837;261307;862409;18176
14838;261307;862502;18176
14839;831203;852708;7461
14840;261307;863100;18529
14841;261307;865002;18883
14842;261307;863806;18529
14843;261307;863907;18529
14844;261307;864002;18529
14845;261307;864103;18883
14846;261307;864300;18883
14847;261307;864809;18883
14848;261307;872608;18176
14849;261307;863007;18529
14850;270005;862305;16621
14851;261307;871906;18176
14852;270005;853908;16091
14853;270005;854101;16091
14854;270005;854402;16369
14855;270005;860009;17228
14856;270005;860206;17228
14857;270005;861302;16621
14858;270005;853306;16091
14859;270005;862201;16621
14860;270005;853109;16091
14861;270005;862409;16621
14862;270005;862502;16988
14863;270005;863007;17228
14864;270005;863100;17228
14865;270005;863308;17228
14866;270005;863806;16988
14867;270005;863907;16988
14868;270005;862108;16988
14869;261307;875907;18176
14870;261307;853908;17468
14871;261307;872701;18176
14872;261307;873901;18176
14873;261307;874001;18176
14874;261307;874302;18176
14875;261307;874603;18176
14876;261307;875108;18529
14877;270005;853804;16091
14878;261307;875803;19237
14879;261307;872504;18176
14880;270005;850609;15724
14881;270005;851207;15724
14882;270005;851508;15724
14883;270005;852200;15724
14884;270005;852407;16091
14885;270005;852708;16091
14886;270005;853005;16091
14887;261307;875201;18529
14888;274307;860206;16621
14889;274307;853005;15446
14890;274307;863100;16621
14891;274307;863007;16621
14892;274307;862502;16369
14893;274307;862409;16369
14894;274307;862305;16369
14895;274307;862201;16369
14896;274307;863806;16621
14897;274307;861302;16091
14898;274307;863907;16621
14899;274307;860009;16621
14900;274307;854402;15724
14901;274307;854101;15446
14902;274307;853908;15724
14903;274307;853804;15446
14904;274307;853306;15446
14905;261307;854402;17468
14906;274307;862108;16621
14907;274307;865106;16621
14908;274307;870104;16369
14909;274307;870000;16369
14910;274307;866403;17228
14911;274307;866306;17228
14912;274307;866109;17228
14913;274307;865801;16988
14914;274307;865708;16988
14915;274307;863308;16621
14916;274307;865208;16988
14917;274307;852708;15446
14918;274307;865002;16621
14919;274307;864902;16988
14920;274307;864809;16988
14921;274307;864300;16621
14922;274307;864207;16621
14923;274307;864103;16621
14924;274307;864002;16621
14925;274307;865407;16988
14926;261307;852200;17228
14927;274307;853109;15446
14928;274307;830709;13108
14929;274307;830304;13108
14930;261307;850204;17228
14931;261307;850308;17228
14932;261307;850401;17228
14933;261307;850609;17228
14934;274307;831608;12666
14935;261307;851508;17228
14936;274307;833001;13770
14937;261307;852407;17468
14938;261307;852708;17468
14939;261307;853005;17468
14940;261307;853109;17228
14941;261307;853306;17228
14942;261307;853804;17468
14943;270005;864002;17228
14944;261307;851207;17228
14945;274307;844307;16369
14946;274307;852407;15724
14947;274307;852200;15155
14948;274307;851508;15446
14949;274307;851207;15446
14950;274307;850609;15446
14951;274307;850401;15446
14952;274307;850308;15446
14953;274307;831400;13445
14954;274307;850007;15446
14955;261307;854101;17468
14956;274307;843408;16621
14957;274307;837708;14160
14958;274307;837604;14160
14959;274307;835609;14486
14960;274307;834108;14776
14961;274307;833603;14486
14962;274307;833302;14160
14963;274307;850204;15446
14964;270306;872608;16621
14965;271309;863907;17228
14966;270306;871107;16621
14967;270306;871200;16621
14968;270306;871304;16621
14969;270306;871408;16988
14970;270306;871709;16988
14971;270306;871802;16988
14972;270306;870104;16621
14973;270306;872504;16621
14974;270306;870000;16621
14975;270306;872701;16621
14976;270306;873901;16988
14977;270306;874001;16988
14978;270306;874302;16988
14979;270306;874603;16988
14980;270306;875108;17228
14981;270306;875201;17228
14982;270306;871906;16988
14983;270306;865106;17228
14984;270306;863308;17228
14985;270306;863806;16988
14986;270306;863907;16988
14987;270306;864002;17228
14988;270306;864103;17228
14989;270306;864300;17228
14990;270306;864809;17228
14991;270306;870405;16369
14992;270306;865002;17228
14993;260107;863100;18529
14994;270306;865208;17228
14995;270306;865407;17468
14996;270306;865708;17468
14997;270306;865801;17468
14998;270306;866109;17822
14999;270306;866306;17822
15000;270306;866403;17822
15001;270306;864902;17228
15002;271309;865208;17468
15003;271309;870405;16369
15004;271309;870104;16988
15005;271309;870000;16988
15006;271309;866403;17822
15007;271309;866306;17822
15008;271309;866109;17822
15009;271309;865801;17468
15010;270306;875803;17468
15011;271309;865407;17468
15012;271309;871304;16988
15013;271309;865106;17468
15014;271309;865002;17228
15015;271309;864902;17468
15016;271309;864809;17468
15017;271309;864300;17228
15018;271309;864103;17228
15019;831400;871107;9306
15020;271309;865708;17468
15021;271309;873901;16988
15022;270306;862502;16988
15023;260107;863308;18529
15024;271309;875907;16621
15025;271309;875803;17822
15026;271309;875201;17228
15027;271309;875108;17228
15028;271309;874603;16988
15029;271309;871107;16621
15030;271309;874001;16988
15031;271309;871200;16988
15032;271309;872701;16988
15033;271309;872608;16988
15034;271309;872504;16988
15035;271309;871906;16988
15036;271309;871802;16988
15037;271309;871709;16988
15038;271309;871408;16988
15039;270306;875907;16621
15040;271309;874302;16988
15041;260107;862201;18176
15042;258107;833001;12666
15043;258107;831608;11289
15044;258107;831400;12122
15045;258107;830709;12122
15046;258107;830304;11920
15047;260107;854402;17468
15048;260107;860206;18529
15049;270306;831608;13445
15050;260107;862108;18529
15051;258107;834108;13445
15052;260107;862305;18176
15053;260107;862409;18176
15054;260107;862502;18176
15055;260107;863007;18529
15056;270306;830304;13770
15057;270306;830709;13770
15058;270306;863100;17228
15059;260107;861302;18176
15060;831400;873901;9698
15061;258107;870405;14776
15062;831400;871304;9698
15063;831400;871408;9698
15064;831400;871709;10001
15065;831400;871802;10001
15066;831400;871906;10001
15067;831400;872504;9698
15068;258107;833302;12805
15069;831400;872701;9698
15070;258107;833603;13108
15071;831400;874001;9698
15072;831400;874302;9698
15073;258107;844307;15155
15074;258107;843408;15724
15075;258107;837708;12805
15076;258107;837604;13108
15077;258107;835609;13445
15078;270306;833001;14486
15079;831400;872608;9698
15080;270306;854402;16369
15081;270306;853306;16091
15082;270306;853804;16091
15083;270306;853908;16369
15084;270306;854101;16091
15085;831400;874603;10001
15086;831400;875108;10417
15087;831400;875201;10909
15088;270306;831400;13770
15089;831400;875907;9306
15090;270306;852708;16091
15091;270306;860206;17228
15092;270306;861302;16621
15093;270306;862108;16988
15094;270306;862201;16621
15095;270306;862305;16621
15096;270306;862409;16988
15097;271309;863806;17228
15098;831400;875803;11920
15099;270306;850204;15724
15100;270306;833302;14486
15101;270306;833603;14776
15102;270306;834108;15446
15103;270306;835609;15155
15104;270306;837604;14776
15105;270306;837708;14776
15106;270306;843408;17228
15107;270306;853109;16091
15108;270306;850007;16091
15109;270306;853005;16091
15110;270306;850308;15724
15111;270306;850401;16091
15112;270306;850609;15724
15113;270306;851207;15724
15114;270306;851508;15724
15115;270306;852200;15724
15116;270306;852407;16369
15117;270306;863007;17228
15118;270306;844307;16988
15119;262704;870405;18529
15120;271309;864002;17228
15121;262704;865407;19591
15122;262704;865708;19945
15123;262704;865801;19945
15124;262704;866109;19945
15125;262704;866306;20298
15126;262704;866403;20298
15127;262704;865106;19591
15128;262704;870104;18883
15129;262704;865002;19591
15130;262704;871107;18883
15131;262704;871200;18883
15132;262704;871304;18883
15133;260107;865106;18883
15134;260107;865208;18883
15135;260107;865407;18883
15136;260107;865708;18883
15137;262704;870000;18883
15138;262704;863308;19591
15139;262704;860206;19591
15140;262704;861302;18883
15141;262704;862108;19237
15142;262704;862201;18883
15143;262704;862305;18883
15144;262704;862409;18883
15145;262704;862502;18883
15146;262704;865208;19591
15147;262704;863100;19237
15148;260107;866306;19237
15149;262704;863806;19237
15150;262704;863907;19237
15151;262704;864002;19237
15152;262704;864103;19591
15153;262704;864300;19591
15154;262704;864809;19591
15155;262704;864902;19591
15156;262704;863007;19237
15157;262704;872701;18883
15158;260107;875201;18529
15159;260107;875803;19237
15160;260107;875907;18176
15161;262704;871408;18883
15162;262704;871709;18883
15163;262704;871802;18883
15164;262704;871906;18883
15165;260107;865801;19237
15166;262704;872608;18883
15167;260107;874302;18176
15168;262704;873901;18883
15169;262704;874001;18883
15170;262704;875907;18883
15171;262704;875803;19945
15172;262704;875201;19237
15173;262704;875108;19237
15174;262704;874603;18883
15175;262704;872504;18883
15176;260107;871709;18176
15177;262704;853908;18176
15178;260107;866403;19237
15179;260107;870000;18176
15180;260107;870104;18176
15181;260107;870405;17822
15182;260107;871107;18176
15183;260107;871200;18176
15184;260107;875108;18529
15185;260107;871408;18176
15186;260107;874603;18176
15187;260107;871802;18176
15188;260107;871906;18176
15189;260107;872504;18176
15190;260107;872608;18176
15191;260107;872701;18176
15192;260107;873901;18176
15193;260107;874001;18176
15194;260107;866109;19237
15195;260107;871304;18176
15196;271309;837708;14776
15197;271309;851508;16091
15198;271309;851207;16091
15199;271309;850609;16091
15200;271309;850401;16091
15201;271309;850308;16091
15202;271309;850204;16091
15203;271309;850007;16091
15204;271309;831400;14160
15205;271309;843408;17228
15206;271309;852708;16369
15207;271309;837604;15155
15208;271309;835609;15155
15209;271309;834108;15446
15210;271309;833603;15155
15211;271309;833302;14776
15212;271309;833001;14486
15213;262704;854402;18176
15214;271309;844307;16988
15215;271309;860206;17228
15216;271309;863308;17228
15217;271309;863100;17228
15218;271309;863007;17228
15219;271309;862502;16988
15220;271309;862409;16988
15221;271309;862305;16988
15222;271309;862201;16988
15223;271309;852200;15724
15224;271309;861302;16621
15225;271309;852407;16369
15226;271309;854402;16369
15227;271309;854101;16091
15228;271309;853908;16369
15229;271309;853804;16091
15230;271309;853306;16091
15231;271309;853109;16091
15232;271309;853005;16091
15233;271309;830709;14160
15234;271309;862108;17228
15235;262704;852200;17822
15236;260107;864103;18883
15237;260107;864300;18883
15238;260107;864809;18883
15239;260107;864902;18883
15240;260107;865002;18883
15241;262704;850401;17822
15242;262704;850609;17822
15243;271309;831608;13445
15244;262704;851508;17822
15245;262704;850308;17822
15246;262704;852407;18176
15247;262704;852708;18176
15248;262704;853005;18176
15249;262704;853109;18176
15250;262704;853306;17822
15251;262704;853804;18176
15252;831400;870405;8194
15253;262704;851207;17822
15254;262704;834108;17228
15255;271309;830304;13770
15256;260107;863806;18529
15257;262704;830304;16091
15258;262704;830709;16091
15259;262704;831400;16091
15260;262704;831608;15446
15261;262704;833001;16621
15262;260107;864002;18529
15263;262704;833603;16988
15264;260107;863907;18529
15265;262704;835609;17228
15266;262704;837604;16988
15267;262704;837708;16621
15268;262704;843408;19591
15269;262704;844307;18883
15270;262704;850007;17822
15271;262704;850204;17822
15272;262704;854101;18176
15273;262704;833302;16621
15274;831400;860206;10909
15275;273605;875108;16988
15276;831400;852708;7461
15277;831400;853005;7461
15278;831400;853109;7120
15279;831400;853306;7120
15280;831400;853804;7461
15281;831400;853908;7866
15282;831400;852200;6413
15283;831400;854402;8194
15284;831400;851508;7120
15285;831400;861302;9306
15286;831400;862108;10417
15287;262600;852407;18176
15288;262600;852708;18176
15289;262600;853005;18176
15290;262600;853109;18176
15291;262600;853306;18176
15292;831400;854101;7461
15293;262600;850609;17822
15294;262600;835609;17228
15295;262600;837604;16988
15296;262600;837708;16621
15297;262600;843408;19591
15298;262600;844307;18883
15299;262600;850007;17822
15300;262600;850204;17822
15301;831400;852407;7866
15302;262600;850401;17822
15303;262600;854101;18176
15304;262600;851207;17822
15305;262600;851508;17822
15306;262600;852200;17822
15307;831400;850308;6716
15308;831400;850401;7120
15309;831400;850609;6716
15310;831400;851207;6716
15311;262600;850308;17822
15312;262600;870104;18883
15313;262600;865106;19591
15314;262600;865208;19591
15315;262600;865407;19945
15316;262600;865708;19945
15317;262600;865801;19945
15318;262600;866109;20298
15319;262600;866306;20298
15320;262600;853804;18176
15321;262600;870000;18883
15322;262600;864809;19591
15323;262600;870405;18529
15324;262600;871107;18883
15325;262600;871200;18883
15326;262600;871304;18883
15327;273605;875907;16621
15328;273605;875803;17468
15329;831400;871200;9698
15330;262600;866403;20298
15331;262600;863007;19237
15332;262600;833302;16621
15333;262600;854402;18529
15334;262600;860206;19591
15335;262600;861302;18883
15336;262600;862108;19237
15337;262600;862201;18883
15338;262600;862305;18883
15339;262600;865002;19591
15340;262600;862502;18883
15341;262600;864902;19591
15342;262600;863100;19591
15343;262600;863308;19591
15344;262600;863806;19237
15345;262600;863907;19237
15346;262600;864002;19237
15347;262600;864103;19591
15348;262600;864300;19591
15349;262600;853908;18176
15350;262600;862409;18883
15351;263105;830709;15724
15352;260107;850204;17228
15353;260107;850308;17228
15354;260107;850401;17228
15355;260107;850609;17228
15356;260107;851207;17228
15357;260107;851508;17228
15358;260107;852200;16988
15359;258107;871200;15155
15360;263105;831400;16091
15361;831504;830304;491
15362;263105;830304;15724
15363;258107;872504;15155
15364;258107;871906;15446
15365;258107;871802;15446
15366;258107;871709;15446
15367;258107;871408;15155
15368;262600;834108;17228
15369;260107;852407;17468
15370;263105;833302;16369
15371;260003;834108;16621
15372;260003;833603;16369
15373;260003;833302;16091
15374;260003;833001;15724
15375;260003;831608;14776
15376;260003;831400;15446
15377;260003;830709;15446
15378;260107;850007;17228
15379;263105;833603;16988
15380;260107;844307;18176
15381;263105;833001;16369
15382;263105;831608;15446
15383;831504;833302;2798
15384;831504;833001;2361
15385;831504;831608;2361
15386;831504;831400;109
15387;831504;830709;423
15388;258107;871107;15155
15389;260003;830304;15446
15390;257602;875907;15446
15391;257602;872608;15446
15392;257602;872701;15446
15393;257602;873901;15724
15394;257602;874001;15724
15395;257602;874302;15724
15396;257602;874603;15724
15397;257602;875108;16091
15398;258107;871304;15155
15399;257602;875803;16369
15400;257602;871802;15724
15401;258107;864809;15724
15402;262600;830304;16091
15403;262600;830709;16091
15404;262600;831400;16091
15405;262600;831608;15446
15406;262600;833001;16621
15407;273605;874603;16621
15408;257602;875201;16091
15409;258107;865407;16091
15410;831504;860206;10909
15411;258107;870104;15155
15412;259006;874603;14776
15413;258107;870000;15155
15414;258107;866403;16369
15415;258107;866306;16369
15416;258107;866109;16369
15417;257602;872504;15724
15418;258107;865708;16091
15419;257602;871906;15724
15420;258107;865208;15724
15421;258107;865106;15724
15422;258107;865002;15724
15423;258107;864902;15724
15424;257602;871304;15724
15425;257602;871408;15724
15426;257602;871709;15724
15427;262600;833603;16988
15428;258107;865801;16091
15429;258107;860009;15724
15430;273605;875201;16988
15431;258107;862305;15155
15432;258107;862201;15155
15433;258107;862108;15446
15434;258107;861302;15155
15435;258107;860206;15724
15436;831400;862201;9698
15437;258107;862502;15446
15438;831400;862409;9698
15439;258107;863007;15446
15440;258107;854402;14776
15441;258107;854101;14486
15442;258107;853908;14486
15443;258107;853804;14486
15444;258107;853306;14486
15445;831400;862502;10001
15446;831400;863007;10417
15447;831400;862305;9698
15448;258107;864300;15724
15449;262600;872701;18883
15450;262600;873901;18883
15451;262600;874001;18883
15452;262600;874302;18883
15453;262600;874603;19237
15454;262600;875108;19237
15455;262600;875201;19591
15456;258107;862409;15155
15457;262600;875907;18883
15458;831400;863806;10417
15459;258107;864207;15724
15460;258107;864103;15724
15461;258107;864002;15446
15462;258107;863907;15446
15463;258107;863806;15446
15464;258107;863308;15724
15465;258107;863100;15724
15466;262600;875803;19945
15467;258107;851508;14160
15468;260107;853804;17468
15469;260107;853908;17468
15470;260107;854101;17468
15471;258107;853109;14486
15472;258107;853005;14486
15473;258107;852708;14486
15474;258107;852407;14486
15475;831400;863100;10909
15476;258107;852200;14160
15477;260107;853005;17468
15478;258107;851207;14160
15479;258107;850609;14160
15480;258107;850401;14160
15481;258107;850308;14160
15482;258107;850204;14160
15483;258107;850007;14160
15484;831400;870104;9698
15485;831400;870000;9698
15486;831400;865208;11289
15487;262600;871906;18883
15488;831400;863907;10417
15489;831400;864002;10417
15490;831400;864103;10909
15491;831400;864300;10909
15492;831400;864809;11289
15493;831400;864902;11289
15494;260107;853306;17228
15495;831400;865106;11289
15496;260107;853109;17228
15497;831400;865407;11769
15498;831400;865708;11769
15499;831400;865801;11769
15500;831400;866109;12122
15501;831400;866306;12122
15502;831400;866403;12122
15503;260107;852708;17468
15504;831400;863308;10909
15505;831400;865002;11289
15506;273605;864002;16988
15507;273605;865708;17468
15508;273605;865407;17228
15509;273605;865208;17228
15510;273605;865106;17228
15511;273605;865002;17228
15512;273605;864902;17228
15513;273605;864809;17228
15514;273605;862305;16621
15515;273605;864103;17228
15516;273605;866306;17822
15517;273605;863907;16988
15518;273605;863806;16988
15519;273605;863308;17228
15520;273605;863100;16988
15521;273605;863007;16988
15522;273605;862502;16621
15523;262600;872608;18883
15524;273605;864300;17228
15525;273605;871408;16621
15526;273605;874302;16621
15527;273605;874001;16621
15528;273605;873901;16621
15529;273605;872701;16621
15530;273605;872608;16621
15531;273605;872504;16621
15532;273605;871906;16621
15533;273605;865801;17468
15534;273605;871709;16621
15535;273605;866109;17468
15536;273605;871304;16621
15537;273605;871200;16621
15538;273605;871107;16621
15539;273605;870405;16369
15540;273605;870104;16621
15541;273605;870000;16621
15542;273605;866403;17468
15543;273605;862201;16621
15544;273605;871802;16621
15545;273605;831608;13108
15546;273605;844307;16621
15547;273605;843408;17228
15548;273605;837708;14486
15549;273605;837604;14776
15550;273605;835609;15155
15551;273605;834108;15155
15552;273605;833603;14776
15553;273605;862409;16621
15554;273605;833001;14160
15555;273605;850308;15724
15556;273605;831400;13770
15557;273605;830709;13770
15558;273605;830304;13770
15559;262600;871408;18883
15560;262600;871709;19237
15561;262600;871802;19237
15562;260003;835609;16369
15563;273605;833302;14486
15564;273605;853005;16091
15565;273605;862108;16988
15566;273605;861302;16621
15567;273605;860206;17228
15568;273605;854402;16091
15569;273605;854101;16091
15570;273605;853908;16091
15571;273605;853804;16091
15572;273605;850007;15724
15573;273605;853109;15724
15574;273605;850204;15724
